Filename,Class,Width,Height,Size (kB)
337d755a-a425-4259-9d05-86b6e3874a37.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,182.299
4a0d0fe1-4673-431b-8ef5-43ca8a7ccaab.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,247.283
0f7bfdcb-720d-48c1-83ce-95886f84b3a2.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,105.618
0dc5a7e8-5383-44ca-a113-84e2acf8922c.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,101.076
04af9574-53aa-47e1-b0ed-a57f3956192f.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,176.926
003d57f9-c723-4ffd-8b56-b3bba23d122e.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,135.162
422edbda-0162-4543-a901-cd190c8e6b90.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,232.089
37173831-3212-4f74-af88-f46d001354ee.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,225.324
100H0007.jpg,Normal mucosa and vascular pattern in the large bowel,1350,1064,257.582
069b4e09-3f28-4b78-89a9-ad9bffd01d26.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,143.639
04b7fedc-4de9-40ea-9d5a-052e48d882a1.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,87.905
02ee565d-1ce7-4a95-82db-4891d6b2dc60.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,81.484
1768db6e-0eaa-4823-ac27-c5c33c766de1.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,167.979
64835470-2367-46bc-83eb-fb6c9d1bbb3e.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,171.568
115d2cdb-7ab7-4f35-85cb-037f1d784f2b.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,150.017
0d93b15d-21a8-4a34-81cc-595e95180737.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,124.069
09e95f6e-4ae4-4eea-9482-8042099eed85.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,175.738
7bc4a959-3e97-4827-8da1-756d939fa1f5.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,200.458
04c09e55-41f2-449f-b518-8587fff60c56.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,141.098
3970d55e-061f-44e5-bc2c-b8d2013f27b7.jpg,Normal mucosa and vascular pattern in the large bowel,1280,1024,876.28
13bbd027-dbb5-4917-aab2-5c7cb0c55f1e.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,145.862
116af7ce-86b9-4596-83c4-951053464850.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,155.012
069fef67-d663-40a9-8d9b-3d35dded8eeb.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,131.728
81cca9b2-3de8-4d8f-bf7e-8c136d1990ac.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,171.677
164fb663-fe00-41b7-8fe9-3ea7b67a1f65.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,190.15
025086c4-2ad5-4fbb-b537-78049ae2de25.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,158.702
0b78020f-1e99-4b60-9db8-60429c31c616.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,120.187
0f0f2069-c486-4c90-a7f4-e3ec6b1b8003.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,135.967
0d18c8f6-c94e-4139-af8f-1ffb3e705030.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,159.373
1ce82007-bd5d-44fc-b505-c2bf55046627.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,129.02
00cb4138-dd62-437a-a4dc-6f522b6070b0.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,84.971
0db3b624-6695-4b83-8aed-223493b97a8d.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,137.271
01c24fb3-7a25-4a0f-86a4-5a2a35c19b8b.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,117.797
802e1b6c-bc06-4240-837d-2979e094a37c.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,231.855
19e78303-4731-460e-82bf-3d21f7a0fe3c.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,162.043
1b18a814-8c75-48b4-a094-1a806390bfd9.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,160.676
8d548f36-219f-4c51-be0c-3435f28fddd6.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,130.832
0d9bd9dd-7484-488f-b0d6-cb7361b76e8a.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,146.604
06f42b01-ba96-4d20-a7aa-b5d786d7ef27.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,109.919
11ad1cb7-b1d0-4740-9644-4f69301b5ed6.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,131.079
6c88bf12-8682-4089-b330-936d1aed2f28.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,194.406
1c165c14-203f-4183-b3df-5576b22666cf.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,148.98
1b983a0c-db3a-4423-9d09-ad66afd3b3a9.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,250.071
7325f8a1-247a-4abe-acc4-9ba15d8e0b6a.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,200.019
1a4aae22-0a1b-4b5d-bbc1-e62775ad0947.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,142.521
06f91859-c11f-4367-a40c-afc07baccaa2.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,131.146
1c39e4b9-6f29-43d5-a013-e3f38e7fa5f5.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,175.018
061e5669-f151-45fa-9e4b-e2cda2b2a2b1.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,133.526
0b7a9d8e-ddca-4c80-940d-4f5429c6ba40.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,117.564
1a7a24f7-ad0a-4567-83e4-d3858bcabfb1.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,130.533
00cf540b-cc89-4148-a613-af35d91eb83c.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,112.597
04cd672e-b0f8-4d8a-8a13-6a7dc28adb12.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,132.785
01fbd4c4-fe4d-4e88-83a4-d1973ea2e752.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,131.335
0b62fde7-8fa4-4700-9bcb-15fe1d17fb2a.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,156.01
1b7c8920-7675-4ac7-8dbe-646499a54ff5.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,365.869
1e96cec3-293f-4d4a-b198-a4310597a131.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,163.074
000e5293-0126-4a78-8115-8da9941bbb5a.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,274.777
1a5861ae-976c-467a-a0ef-29cfefc78bd3.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,129.206
2db2a813-93d1-430b-8ed2-e76c4830fbc6.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,198.535
0f5029f2-0c4b-4222-b9e8-d0c711c97bd6.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,166.723
0605746e-b509-40ba-b50c-46a3a15b6530.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,152.256
078b73bd-3e3e-4901-943d-64f61a82dad2.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,155.71
166ad8ce-c590-4978-9896-1f2ec52b0085.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,181.485
073ebab5-883e-43e9-bccf-dbd995174c9d.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,185.404
82674e6e-c889-4ced-a0b3-20db8046e022.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,258.152
12ee4cac-a6ca-404b-8dcb-da48c2f26c9e.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,156.605
0ab41c98-2c38-44c5-a485-0b613e4667ea.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,125.079
05be0273-79bc-4cba-a4a9-5cbe7558d94b.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,147.121
0def350c-7f97-4a25-a9aa-8f7189d50e4b.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,147.094
024cfa2d-95e5-42ec-9fd7-57ae7f062b13.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,179.322
0cc0af3e-7d42-427a-8552-de66b1cb1df0.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,110.44
15180455-21a3-4098-8780-6b68e839cdfd.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,148.668
0a2da335-163c-4f51-b721-c3adc301838e.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,107.207
834008b6-1825-484f-b59a-501f6bd0ff5a.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,210.68
8fd93557-f609-41ac-b4ea-3b32348ccd58.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,144.16
1f78c49d-dead-4705-a827-49991ba6fc70.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,210.924
2beaade7-ed18-432e-89c9-8acb3bc6a764.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,172.279
0ebc1750-9917-4c9d-ae28-5de7fab4c214.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,91.598
056f5434-c1e2-43c9-be11-a878aa4b9aa8.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,229.889
305891f7-8799-4853-9755-aef663e56d55.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,297.86
80a88282-4d70-4fbe-9672-545613d5a298.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,183.833
0cb92050-d478-4ef4-a828-8930dd27fe25.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,135.934
064c1622-e0b5-4450-a489-74800f71f249.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,170.921
1f87168b-4b2f-46bb-a1ab-302e3699ed6d.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,170.119
290b324b-4356-4aa5-acc3-7384b214b46d.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,194.447
6c892a61-e3a6-4bac-8184-a1bd27c33920.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,195.672
02a7f835-3a17-4071-b91b-ad5a862eaf63.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,158.105
054248c7-ab4d-41af-93ce-fb9fc3071882.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,99.59
1d565741-a7f2-4c33-be73-bd1cc937eedf.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,241.181
074ac867-8916-4ffe-a1e1-bd19ed719152.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,105.532
2a59f571-c6d6-4184-a2f9-b45ca14b28f0.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,148.856
1becefe8-b6de-4216-9d68-2e578ca991f3.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,203.437
29cce6a2-5772-41ad-a96e-883e4e98cf12.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,264.873
8db0fdb5-3742-4a84-a076-687d2e50822d.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,196.658
3a83f373-2361-4c10-9fc7-e3f259d87f5e.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,200.169
01cc1e3a-bc8b-47f2-8e72-f8c9f1cb5f6e.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,134.028
01e1f9cc-71c3-43da-a566-6c685d7b1552.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,146.003
38d264de-3c39-4ff7-aa58-83755e4fabfc.jpg,Normal mucosa and vascular pattern in the large bowel,1280,1024,732.484
2a16b1c1-b8ec-45fd-81d2-cf8dfdba675c.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,248.235
02cf6d34-5247-47d2-b4ba-355d72b91dac.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,224.469
1a9bac77-8de5-4e9a-9327-7726575b5530.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,106.794
04a5abfd-4970-4fad-bd80-587ecde2f323.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,105.142
0cbbcdc1-8f90-47d4-8bd2-8a710663b293.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,137.971
08cc8fa7-1fe7-4965-8170-fc687778b061.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,182.981
0d9d9931-d9b2-4726-890b-28f6026e6c82.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,135.158
6e6bdaeb-8f3c-4e45-8b64-576802cc49ec.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,186.99
10d14ae7-a169-4502-aff6-bb21bf7b3d05.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,168.336
51b69f06-a055-4a9e-8582-2b04fa8f4da0.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,260.77
04f13c85-f0ba-4c1d-8a2e-2bbc1e10e217.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,119.616
10898e12-a6b6-4580-a5bc-d144470ee446.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,182.042
01c2a41d-1d2c-4234-a9cb-b015708dbcaf.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,121.46
04d138ec-be30-4859-b359-0d20981469e4.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,124.99
238a98cf-5354-463f-a4d9-b9c37f1917fb.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,268.539
01e2595f-f034-476d-af08-713588b6caf4.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,132.89
10228cc2-7a29-4dd4-9b1c-c822cd293b54.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,162.001
3b690349-807f-4f40-9f3e-6eba04c69801.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,187.834
0f107d7c-fb0c-459a-8bbb-2bec049898f2.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,129.476
9c902c17-0261-46aa-98de-f19dbd0d8eca.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,215.874
a56d0f4a-24b6-4c5f-8c0e-a1af6aaa51c3.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,202.016
1e168985-1954-4bc4-bc72-c485f457223f.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,211.914
0633adfa-29a7-42b0-8ed0-82393a7c1832.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,177.963
8be4e053-ed03-4de5-af44-4c9e65355340.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,213.048
0a7c2b29-b785-4763-b0a1-4cf258add311.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,110.674
874f5ee9-d33e-4ca3-ad83-c8415eb39327.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,295.519
10b64e7e-3446-48b1-87a4-e81a7b867fbe.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,156.652
0724b7a7-b3f7-46d8-883d-5153a3690f30.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,124.822
100H0006_1.jpg,Normal mucosa and vascular pattern in the large bowel,1350,1064,205.083
0b122a83-2daf-45c9-870a-bf252af950af.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,108.273
0f62c1d4-f0e7-421b-9dee-5c240d971b56.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,120.929
0f9452aa-46cc-40a2-9439-f132ca1c1f0b.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,140.62
0b634522-a4f2-4238-8a73-63c661085836.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,199.247
a559bd41-1ce6-49f1-8ea9-f44ea5953a27.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,236.818
1b76d2db-c495-47be-a0d6-27bc54107c40.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,145.675
1df6ed58-67da-48e9-a9fc-0bec08013710.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,185.117
01f2b798-052c-4978-ad5e-700b2d2c2559.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,179.231
014c6fa3-2892-4052-935d-d75a196d0da8.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,88.732
1e504d87-24b4-40f2-9847-adfd671b0047.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,160.918
057e21bb-3b0e-4005-9083-892f44ab89ba.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,87.561
031d9e17-3d3a-4b51-b340-a1fbff382ce7.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,91.389
0de077de-2a92-465a-9f90-12e04e07f418.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,134.423
05cc3ad5-62fa-48fb-8028-f1e2568c8db3.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,135.525
1d42664e-08f7-4b05-9c40-3b5d39ebb84e.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,270.882
38633378-6446-42f6-a27d-03af741b1b63.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,298.738
1b7738a5-d88a-4d46-8fb8-dbbd9ea1f8e5.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,119.788
04b4afd4-6df8-4df3-8f18-08bc6ae9165e.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,113.721
1f747f29-efa7-4198-b9aa-fa46499e4669.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,164.595
0a9d8890-6d9f-4847-8f8c-edbde1bf0ea5.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,150.117
01ca7cda-2d5e-4500-86ac-e63dce66519c.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,155.561
2dcb20fa-a6db-4fe5-8098-8a1955c66569.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,187.644
83a69b38-7b0e-4eb9-a053-930dcb487815.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,156.659
100H0050 (NBI).jpg,Normal mucosa and vascular pattern in the large bowel,1350,1080,351.716
6c617d95-3636-4ec0-9800-ad75015407b4.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,203.831
04b78f98-4e7c-467e-a23f-f29fa2e7791b.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,116.398
3599841a-6831-4273-bf70-051025544d8a.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,250.375
05e0b7ca-dbc1-4272-bdea-9058c08feb62.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,116.841
2ac9d032-38e4-4302-8eda-309b1cfa3df6.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,219.699
0abe4b1d-0a5c-4bdb-8e5b-f59fc7753e29.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,135.962
02ba5295-2e63-47d4-8acd-9c8d649fe499.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,150.891
0d54e628-6e99-47d4-a77b-1148f36f3c66.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,109.023
0aeb2136-88f7-4895-82a7-76edc48a7871.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,117.06
1ca0a856-4734-4981-a9e1-091061386a20.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,199.345
0b2017c0-8f82-4db2-885c-c4041e302fbf.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,116.026
100H0010.jpg,Normal mucosa and vascular pattern in the large bowel,1350,1080,329.245
00b14af0-470e-4de3-b333-28b300c4915d.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,185.909
6e76bae0-e22b-4994-9f8e-07ef43e42ef2.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,196.792
0dd3b031-9cce-47fd-a3d0-1179e5824668.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,145.356
0a596e75-fdf8-46b9-bc16-b61047362551.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,98.245
19f5cd2f-9ba5-4db7-a10d-4a501bb4e034.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,166.693
0d06f698-a69d-480e-8e07-88a22f2d6691.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,103.606
85e65215-8efd-4c0f-8335-c6a7fd060843.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,223.241
89284d06-b35b-4f6a-a1cf-73dca0b50715.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,189.175
02bbb0fc-170b-4b98-a7fd-86129fe1b83e.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,113.981
06298e6c-bbda-45c4-8581-3833cbbaa7d1.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,157.206
177c28b2-5fff-4f19-93ef-0d27671637c9.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,188.523
02463f8e-94e2-45e9-85e6-2dff8a456ee1.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,124.597
0b891644-9a16-4935-9b6b-54e4718cedd0.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,91.536
11b7eab0-bcef-4d4b-9136-ebd6913de706.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,173.599
1a4bcfae-f113-429b-9d4e-01ed62958160.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,100.312
8d6d9217-8361-464b-9d4a-d193e2e7db66.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,287.569
1efd4060-3df0-4315-85dc-bb5f614bb8f8.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,170.164
06328d9a-0772-449a-a4a4-7fb3d924f71a.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,174.128
003565d4-3504-4195-8e69-54aa20bba4a3.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,112.521
0009c1a9-5011-4491-aa12-db9b915be340.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,153.182
10ff08d6-34c9-40c1-a195-1ab92860c034.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,170.306
86389cd6-ec2c-4188-b848-95db35d31538.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,179.322
0914fbed-f4d2-48d8-8426-48ae250a1f9f.jpg,Normal mucosa and vascular pattern in the large bowel,768,576,237.834
006df8c0-d474-48f6-93a4-e8acb278aad4.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,133.05
04874641-94ff-4e2c-b753-aede07200409.jpg,Normal mucosa and vascular pattern in the large bowel,720,576,131.841
06abdf82-5c65-4826-8463-a30b7e8f1c47.jpg,Pylorus,768,576,89.887
0cde4f99-181b-45cd-bdfa-7e0b20f70975.jpg,Pylorus,768,576,103.21
00fcf9a9-96f0-4c38-a1f5-ffa3dc56bdbd.jpg,Pylorus,1280,1024,311.62
1c39b908-e905-4d7b-9d30-0c101858cf4d.jpg,Pylorus,1920,1072,505.008
178b3af1-b9bb-4a88-b723-b8ec0f1ac302.jpg,Pylorus,1280,1024,401.321
0c37bf80-efc4-4d63-9da0-0375312d9fdb.jpg,Pylorus,720,576,97.997
0a9423a0-c55e-4380-afc1-bb8007893fd5.jpg,Pylorus,1920,1072,692.891
154c02ca-5935-4546-abf0-d996d79318db.jpg,Pylorus,1280,1024,435.416
00030873-84d1-490a-bdab-307949f6c16b.jpg,Pylorus,768,576,145.403
443962c4-a93e-4ea4-94c3-52137eaed884.jpg,Pylorus,768,576,162.146
51298800-449e-405c-a270-7e196680b1fe.jpg,Pylorus,768,576,174.321
0abe38e5-af9a-413d-941c-67ac8a73d1b5.jpg,Pylorus,768,576,118.352
1cb9b18f-9f1e-4a29-ada8-180bf67ec6e8.jpg,Pylorus,720,576,142.886
0dd843a3-dae7-4e2c-97a1-3270353855ec.jpg,Pylorus,768,576,153.524
1340e186-6be2-43f0-a0fd-a33ba15a5dd1.jpg,Pylorus,768,576,140.619
0a538130-86a7-411f-a273-c647ce645cc8.jpg,Pylorus,768,576,116.296
050625a8-803b-4336-b160-036c9be06d14.jpg,Pylorus,768,576,131.062
0258a9b3-8235-420f-9dbf-8d9bfefd1f08.jpg,Pylorus,720,576,102.27
52592171-f39b-4127-8f49-8e2a88d9768b.jpg,Pylorus,768,576,194.558
223380ff-301c-400a-9fab-14f8158255e7.jpg,Pylorus,768,576,165.846
02c5cbc4-b494-4290-8a49-6e05922281d6.jpg,Pylorus,768,576,134.925
0d6aa662-7abd-4ada-8d11-87ca17fd762b.jpg,Pylorus,768,576,128.023
0aaac372-b270-47ea-8210-f423ca986ca6.jpg,Pylorus,1280,1024,337.519
25ab597b-bf5d-405f-a96b-af5813e669f0.jpg,Pylorus,1280,1024,1021.365
00dc865e-6153-45eb-9ec6-fd9ffb38ab75.jpg,Pylorus,1280,1024,332.002
0e40da84-7cfc-4591-9b39-d6aac7930754.jpg,Pylorus,768,576,137.09
52412321-a28e-4787-a2c6-5380959bb4ea.jpg,Pylorus,768,576,172.966
0216afbe-6f45-4b94-a6d7-de4e60c94af3.jpg,Pylorus,1280,1024,421.696
10cf1b87-a2c9-469d-9a8d-0797406a220c.jpg,Pylorus,768,576,108.426
0d77d0d4-5214-4bea-b74c-febee0d81266.jpg,Pylorus,1920,1072,380.021
0d031fe8-0d83-4702-b176-be9e1521c76e.jpg,Pylorus,768,576,197.875
20728363-7b89-4977-9aa6-63e166502e65.jpg,Pylorus,1280,1024,708.862
15210f8f-591e-4342-b5d7-b6d74422a202.jpg,Pylorus,768,576,157.933
0e2c2fc7-574b-4e52-a51e-07cd5d9cb7ea.jpg,Pylorus,720,576,103.899
169ff489-a6e6-48ae-9e07-5bc0199d13a1.jpg,Pylorus,1280,1024,450.058
0b283488-39bf-4c7b-b722-13ddac61c688.jpg,Pylorus,768,576,145.588
03b9d169-1f41-48a8-91bb-25593e315a6d.jpg,Pylorus,768,576,163.07
08cfc032-c6c5-4bf0-87ed-f3cc2b5b5398.jpg,Pylorus,768,576,169.147
0fef2a74-27ac-4572-bbd2-53bc93cad0b5.jpg,Pylorus,768,576,153.076
10b2aeee-bf1c-4cb9-97da-42e143968648.jpg,Pylorus,768,576,119.841
00b4c033-7e50-4bf3-860a-2d90bf3a9fc9.jpg,Pylorus,768,576,154.298
1c238a7d-f29e-4782-a360-4fa746d505e6.jpg,Pylorus,1280,1024,691.832
0a73f4cc-b958-4cab-8ee7-54b6850b0df8.jpg,Pylorus,720,576,130.349
0b38abbc-c615-4b22-b264-223ff818f6dd.jpg,Pylorus,1280,1024,328.103
0c7dcfdc-e3f1-4a4d-a8a7-dcc3c6210812.jpg,Pylorus,768,576,134.764
0db546fe-911a-4fd2-a981-503d0c9cc880.jpg,Pylorus,1280,1024,513.38
2a6b7abc-bbf7-42d3-a7b5-296df1f96b2c.jpg,Pylorus,720,576,190.158
0b6777d1-cc60-4993-bfef-b034cb9bca42.jpg,Pylorus,768,576,113.761
06abba80-5bd7-45d4-8e82-2efe21491f52.jpg,Pylorus,1280,1024,384.85
3051941e-8f05-4386-b998-8fe86a153a9c.jpg,Pylorus,768,576,153.206
0f0f918a-e969-4a16-918e-d1e13e9485e2.jpg,Pylorus,1920,1072,424.28
01c90a36-cb63-4e2e-a4ab-319e28270301.jpg,Pylorus,1280,1024,416.675
2a18b153-45df-4c94-8565-7d2b78b478e2.jpg,Pylorus,768,576,167.087
0a37289d-a503-46d3-afe3-62020658db4a.jpg,Pylorus,1280,1024,358.576
09e59df6-1d60-4ecb-8caa-ddeb114eb74b.jpg,Pylorus,768,576,97.968
204c1fa2-56d4-466e-8a06-955bcb3c40a4.jpg,Pylorus,768,576,224.085
05bb8d04-bab7-4168-83d5-21faa590c199.jpg,Pylorus,768,576,122.26
08bc1b46-1806-480f-afce-236a100807ab.jpg,Pylorus,768,576,123.193
096986ee-1438-40a0-95f6-121e090f52cc.jpg,Pylorus,768,576,137.037
14e531d5-9087-4290-8244-36be8d2629d3.jpg,Pylorus,768,576,111.664
